点号,相对时间(微秒),  1:010AUA(V),  2:010AUB(V),  3:010AUC(V),  4:010AU0(V),  5:010BIA(A),  6:010BIB(A),  7:010BIC(A),  8:010BI0(A)
803,45084.000,-0.600000,-8.110000,2.030000,-2.220000,2.140000,-3.760000,1.500000,-0.040000
804,45240.000,-0.270000,-8.090000,1.810000,-2.180000,2.250000,-3.700000,1.340000,-0.030000
805,45396.000,0.060000,-8.030000,1.550000,-2.140000,2.350000,-3.630000,1.170000,-0.030000
806,45552.000,0.360000,-7.950000,1.340000,-2.080000,2.490000,-3.610000,1.030000,-0.030000
807,45708.000,0.710000,-7.890000,1.090000,-2.030000,2.690000,-3.640000,0.880000,-0.020000
808,45864.000,1.030000,-7.790000,0.840000,-1.970000,2.820000,-3.660000,0.750000,-0.030000
809,46020.000,1.320000,-7.670000,0.620000,-1.910000,2.920000,-3.630000,0.640000,-0.020000
810,46176.000,1.630000,-7.570000,0.400000,-1.840000,2.980000,-3.570000,0.530000,-0.020000
811,46332.000,1.930000,-7.430000,0.210000,-1.760000,2.990000,-3.500000,0.440000,-0.020000
812,46488.000,2.200000,-7.270000,0.000000,-1.690000,3.030000,-3.430000,0.340000,-0.020000
813,46644.000,2.450000,-7.100000,-0.190000,-1.610000,3.110000,-3.370000,0.210000,-0.010000
814,46800.000,2.710000,-6.900000,-0.420000,-1.530000,3.240000,-3.370000,0.090000,-0.010000
815,46956.000,2.980000,-6.730000,-0.610000,-1.450000,3.380000,-3.390000,0.000000,0.000000
816,47112.000,3.230000,-6.520000,-0.820000,-1.370000,3.510000,-3.400000,-0.130000,0.000000
817,47268.000,3.480000,-6.280000,-1.050000,-1.280000,3.670000,-3.420000,-0.270000,0.000000
818,47424.000,3.740000,-6.030000,-1.280000,-1.190000,3.830000,-3.390000,-0.450000,0.000000
819,47580.000,3.990000,-5.800000,-1.480000,-1.090000,3.950000,-3.310000,-0.630000,0.000000
820,47736.000,4.220000,-5.550000,-1.680000,-1.000000,4.030000,-3.190000,-0.840000,0.000000
821,47892.000,4.440000,-5.320000,-1.860000,-0.910000,4.120000,-3.070000,-1.030000,0.000000
822,48048.000,4.640000,-5.050000,-2.030000,-0.810000,4.170000,-2.940000,-1.210000,0.000000
823,48204.000,4.820000,-4.770000,-2.210000,-0.720000,4.230000,-2.830000,-1.380000,0.000000
824,48360.000,4.990000,-4.440000,-2.390000,-0.610000,4.280000,-2.710000,-1.530000,0.010000
825,48516.000,5.120000,-4.090000,-2.590000,-0.520000,4.330000,-2.610000,-1.690000,0.010000
826,48672.000,5.260000,-3.710000,-2.790000,-0.410000,4.380000,-2.470000,-1.860000,0.010000
827,48828.000,5.380000,-3.360000,-2.960000,-0.310000,4.420000,-2.310000,-2.050000,0.020000
828,48984.000,5.510000,-2.990000,-3.130000,-0.200000,4.440000,-2.140000,-2.240000,0.020000
829,49140.000,5.630000,-2.630000,-3.310000,-0.100000,4.460000,-1.950000,-2.430000,0.020000
830,49296.000,5.750000,-2.270000,-3.470000,0.000000,4.460000,-1.790000,-2.580000,0.030000
831,49452.000,5.830000,-1.900000,-3.620000,0.100000,4.450000,-1.660000,-2.720000,0.020000
832,49608.000,5.900000,-1.530000,-3.750000,0.200000,4.430000,-1.530000,-2.820000,0.020000
833,49764.000,5.960000,-1.140000,-3.880000,0.310000,4.390000,-1.400000,-2.910000,0.020000
834,49920.000,6.000000,-0.770000,-3.970000,0.420000,4.350000,-1.270000,-2.990000,0.030000
835,50076.000,6.030000,-0.420000,-4.090000,0.500000,4.310000,-1.140000,-3.090000,0.020000
836,50232.000,6.070000,-0.060000,-4.170000,0.610000,4.280000,-1.000000,-3.190000,0.030000
837,50388.000,6.100000,0.320000,-4.290000,0.710000,4.230000,-0.850000,-3.290000,0.030000
838,50544.000,6.080000,0.720000,-4.360000,0.810000,4.160000,-0.690000,-3.380000,0.030000
839,50700.000,6.060000,1.120000,-4.450000,0.910000,4.050000,-0.490000,-3.470000,0.030000
840,50856.000,6.020000,1.510000,-4.520000,1.000000,3.910000,-0.270000,-3.540000,0.030000
841,51012.000,5.980000,1.860000,-4.540000,1.100000,3.740000,-0.040000,-3.600000,0.030000
842,51168.000,5.940000,2.200000,-4.570000,1.190000,3.570000,0.170000,-3.650000,0.030000
843,51324.000,5.880000,2.530000,-4.590000,1.270000,3.410000,0.350000,-3.680000,0.020000
844,51480.000,5.800000,2.880000,-4.600000,1.360000,3.250000,0.510000,-3.680000,0.020000
845,51636.000,5.690000,3.260000,-4.600000,1.450000,3.080000,0.670000,-3.660000,0.030000
846,51792.000,5.550000,3.630000,-4.580000,1.530000,2.880000,0.840000,-3.660000,0.020000
847,51948.000,5.400000,4.010000,-4.540000,1.620000,2.670000,1.060000,-3.660000,0.020000
848,52104.000,5.220000,4.370000,-4.490000,1.700000,2.450000,1.300000,-3.680000,0.020000
849,52260.000,5.050000,4.700000,-4.400000,1.780000,2.230000,1.530000,-3.690000,0.020000
850,52416.000,4.850000,5.020000,-4.330000,1.840000,2.010000,1.720000,-3.670000,0.020000
851,52572.000,4.660000,5.340000,-4.240000,1.920000,1.830000,1.880000,-3.640000,0.020000
852,52728.000,4.460000,5.650000,-4.160000,1.980000,1.660000,2.010000,-3.620000,0.010000
853,52884.000,4.270000,5.880000,-4.060000,2.030000,1.520000,2.140000,-3.590000,0.020000
854,53040.000,4.070000,6.130000,-3.970000,2.070000,1.370000,2.240000,-3.570000,0.010000
855,53196.000,3.860000,6.370000,-3.840000,2.130000,1.230000,2.360000,-3.550000,0.010000
856,53352.000,3.640000,6.610000,-3.720000,2.170000,1.100000,2.470000,-3.530000,0.010000
857,53508.000,3.410000,6.840000,-3.580000,2.220000,0.970000,2.570000,-3.500000,0.010000
858,53664.000,3.170000,7.060000,-3.460000,2.250000,0.830000,2.690000,-3.480000,0.010000
859,53820.000,2.930000,7.260000,-3.320000,2.290000,0.670000,2.780000,-3.430000,0.000000
860,53976.000,2.700000,7.460000,-3.160000,2.330000,0.510000,2.880000,-3.360000,0.010000
861,54132.000,2.450000,7.610000,-3.000000,2.350000,0.320000,2.950000,-3.270000,0.000000
862,54288.000,2.200000,7.770000,-2.830000,2.380000,0.140000,3.020000,-3.160000,0.000000
863,54444.000,1.930000,7.900000,-2.650000,2.390000,-0.040000,3.090000,-3.050000,0.000000
864,54600.000,1.690000,8.010000,-2.460000,2.410000,-0.220000,3.160000,-2.950000,0.000000
865,54756.000,1.410000,8.090000,-2.260000,2.410000,-0.400000,3.230000,-2.860000,-0.010000
866,54912.000,1.140000,8.160000,-2.030000,2.420000,-0.570000,3.300000,-2.770000,-0.010000
867,55068.000,0.850000,8.200000,-1.800000,2.410000,-0.740000,3.360000,-2.670000,-0.010000
868,55224.000,0.590000,8.190000,-1.540000,2.410000,-0.870000,3.390000,-2.560000,-0.010000
869,55380.000,0.320000,8.200000,-1.290000,2.410000,-1.020000,3.400000,-2.440000,-0.020000
870,55536.000,0.050000,8.170000,-1.040000,2.390000,-1.160000,3.420000,-2.310000,-0.010000
871,55692.000,-0.200000,8.140000,-0.790000,2.380000,-1.300000,3.450000,-2.220000,-0.020000
872,55848.000,-0.470000,8.100000,-0.550000,2.360000,-1.430000,3.480000,-2.120000,-0.020000
873,56004.000,-0.730000,8.050000,-0.310000,2.330000,-1.560000,3.520000,-2.020000,-0.020000
874,56160.000,-0.980000,7.960000,-0.080000,2.300000,-1.690000,3.530000,-1.920000,-0.020000
875,56316.000,-1.230000,7.880000,0.150000,2.260000,-1.800000,3.520000,-1.820000,-0.030000
876,56472.000,-1.520000,7.790000,0.390000,2.220000,-1.870000,3.490000,-1.710000,-0.030000
877,56628.000,-1.780000,7.700000,0.640000,2.180000,-1.900000,3.440000,-1.630000,-0.030000
878,56784.000,-2.020000,7.590000,0.870000,2.140000,-1.950000,3.380000,-1.530000,-0.030000
879,56940.000,-2.270000,7.470000,1.090000,2.090000,-2.020000,3.340000,-1.430000,-0.030000
880,57096.000,-2.500000,7.310000,1.320000,2.040000,-2.100000,3.300000,-1.320000,-0.040000
881,57252.000,-2.710000,7.110000,1.560000,1.980000,-2.190000,3.250000,-1.180000,-0.040000
882,57408.000,-2.920000,6.910000,1.800000,1.930000,-2.280000,3.180000,-1.040000,-0.040000
883,57564.000,-3.130000,6.690000,2.030000,1.860000,-2.370000,3.100000,-0.870000,-0.040000
884,57720.000,-3.340000,6.470000,2.240000,1.790000,-2.500000,3.030000,-0.690000,-0.050000
885,57876.000,-3.520000,6.260000,2.460000,1.730000,-2.610000,2.960000,-0.510000,-0.050000
886,58032.000,-3.700000,6.020000,2.650000,1.650000,-2.730000,2.910000,-0.350000,-0.050000
887,58188.000,-3.850000,5.740000,2.870000,1.580000,-2.840000,2.850000,-0.190000,-0.060000
888,58344.000,-4.000000,5.430000,3.080000,1.500000,-2.940000,2.780000,-0.030000,-0.060000
889,58500.000,-4.130000,5.090000,3.300000,1.420000,-3.010000,2.670000,0.140000,-0.060000
890,58656.000,-4.240000,4.720000,3.490000,1.320000,-3.080000,2.550000,0.330000,-0.060000
891,58812.000,-4.350000,4.360000,3.710000,1.240000,-3.140000,2.430000,0.500000,-0.070000
892,58968.000,-4.450000,4.000000,3.890000,1.140000,-3.190000,2.310000,0.660000,-0.070000
893,59124.000,-4.550000,3.660000,4.070000,1.060000,-3.260000,2.230000,0.800000,-0.070000
894,59280.000,-4.640000,3.300000,4.260000,0.970000,-3.300000,2.160000,0.920000,-0.070000
895,59436.000,-4.720000,2.930000,4.440000,0.880000,-3.330000,2.080000,1.000000,-0.080000
896,59592.000,-4.780000,2.560000,4.590000,0.790000,-3.330000,2.010000,1.080000,-0.080000
897,59748.000,-4.830000,2.190000,4.700000,0.680000,-3.330000,1.930000,1.150000,-0.080000
898,59904.000,-4.880000,1.820000,4.840000,0.590000,-3.330000,1.840000,1.240000,-0.080000
899,60060.000,-4.930000,1.460000,4.940000,0.490000,-3.310000,1.740000,1.310000,-0.080000
900,60216.000,-4.950000,1.100000,5.050000,0.400000,-3.290000,1.630000,1.400000,-0.080000
901,60372.000,-4.960000,0.730000,5.120000,0.290000,-3.260000,1.500000,1.500000,-0.080000
902,60528.000,-4.960000,0.340000,5.160000,0.180000,-3.210000,1.350000,1.600000,-0.080000
903,60684.000,-4.920000,-0.040000,5.220000,0.080000,-3.150000,1.180000,1.710000,-0.080000
904,60840.000,-4.890000,-0.450000,5.280000,-0.020000,-3.070000,0.980000,1.810000,-0.090000
905,60996.000,-4.860000,-0.820000,5.320000,-0.120000,-2.980000,0.790000,1.910000,-0.090000
906,61152.000,-4.830000,-1.180000,5.330000,-0.220000,-2.890000,0.600000,2.010000,-0.090000
907,61308.000,-4.760000,-1.520000,5.340000,-0.310000,-2.820000,0.420000,2.120000,-0.090000
908,61464.000,-4.690000,-1.890000,5.330000,-0.410000,-2.760000,0.250000,2.220000,-0.090000
909,61620.000,-4.580000,-2.270000,5.310000,-0.510000,-2.700000,0.080000,2.330000,-0.090000
910,61776.000,-4.460000,-2.660000,5.260000,-0.620000,-2.630000,-0.080000,2.430000,-0.090000
911,61932.000,-4.330000,-3.010000,5.210000,-0.710000,-2.530000,-0.270000,2.520000,-0.090000
912,62088.000,-4.170000,-3.370000,5.130000,-0.800000,-2.420000,-0.460000,2.580000,-0.100000
913,62244.000,-4.000000,-3.720000,5.030000,-0.890000,-2.300000,-0.640000,2.650000,-0.090000
914,62400.000,-3.850000,-4.050000,4.940000,-0.980000,-2.200000,-0.800000,2.710000,-0.090000
915,62556.000,-3.680000,-4.370000,4.840000,-1.070000,-2.120000,-0.960000,2.780000,-0.100000
916,62712.000,-3.510000,-4.680000,4.750000,-1.140000,-2.080000,-1.070000,2.850000,-0.100000
917,62868.000,-3.330000,-4.990000,4.640000,-1.220000,-2.030000,-1.150000,2.890000,-0.090000
918,63024.000,-3.170000,-5.270000,4.520000,-1.300000,-1.970000,-1.230000,2.910000,-0.090000
919,63180.000,-2.990000,-5.560000,4.400000,-1.380000,-1.890000,-1.320000,2.930000,-0.090000
920,63336.000,-2.810000,-5.820000,4.250000,-1.460000,-1.800000,-1.430000,2.950000,-0.090000
921,63492.000,-2.610000,-6.100000,4.110000,-1.530000,-1.700000,-1.570000,2.970000,-0.100000
922,63648.000,-2.400000,-6.340000,3.950000,-1.590000,-1.590000,-1.690000,2.990000,-0.090000
923,63804.000,-2.200000,-6.570000,3.760000,-1.670000,-1.450000,-1.830000,3.000000,-0.090000
924,63960.000,-1.990000,-6.780000,3.580000,-1.730000,-1.310000,-1.960000,2.990000,-0.090000
925,64116.000,-1.770000,-7.000000,3.380000,-1.790000,-1.150000,-2.090000,2.970000,-0.090000
926,64272.000,-1.540000,-7.250000,3.190000,-1.860000,-0.980000,-2.230000,2.950000,-0.080000
927,64428.000,-1.330000,-7.440000,3.000000,-1.920000,-0.810000,-2.360000,2.910000,-0.080000
928,64584.000,-1.100000,-7.620000,2.810000,-1.970000,-0.640000,-2.490000,2.880000,-0.080000
929,64740.000,-0.890000,-7.750000,2.570000,-2.020000,-0.480000,-2.600000,2.830000,-0.080000
930,64896.000,-0.650000,-7.860000,2.330000,-2.060000,-0.320000,-2.720000,2.780000,-0.080000
931,65052.000,-0.410000,-7.920000,2.050000,-2.090000,-0.160000,-2.810000,2.730000,-0.080000
932,65208.000,-0.190000,-7.960000,1.760000,-2.130000,0.010000,-2.900000,2.650000,-0.080000
933,65364.000,0.030000,-7.980000,1.490000,-2.150000,0.170000,-2.970000,2.570000,-0.070000
934,65520.000,0.280000,-8.030000,1.220000,-2.170000,0.340000,-3.050000,2.480000,-0.070000
935,65676.000,0.520000,-8.030000,0.940000,-2.190000,0.500000,-3.110000,2.390000,-0.070000
936,65832.000,0.770000,-8.050000,0.670000,-2.200000,0.670000,-3.190000,2.320000,-0.060000
937,65988.000,1.020000,-8.020000,0.380000,-2.200000,0.830000,-3.280000,2.240000,-0.070000
938,66144.000,1.230000,-7.990000,0.100000,-2.220000,1.000000,-3.370000,2.170000,-0.060000
939,66300.000,1.440000,-7.930000,-0.170000,-2.220000,1.160000,-3.450000,2.090000,-0.060000
940,66456.000,1.640000,-7.860000,-0.450000,-2.220000,1.330000,-3.520000,2.010000,-0.060000
941,66612.000,1.850000,-7.800000,-0.710000,-2.220000,1.490000,-3.590000,1.940000,-0.050000
942,66768.000,2.000000,-7.730000,-0.970000,-2.230000,1.630000,-3.660000,1.850000,-0.060000
943,66924.000,2.210000,-7.630000,-1.220000,-2.210000,1.780000,-3.720000,1.770000,-0.050000
944,67080.000,2.380000,-7.520000,-1.490000,-2.210000,1.920000,-3.750000,1.670000,-0.050000
945,67236.000,2.570000,-7.380000,-1.770000,-2.190000,2.070000,-3.770000,1.560000,-0.040000
946,67392.000,2.730000,-7.200000,-2.050000,-2.170000,2.210000,-3.750000,1.400000,-0.040000
947,67548.000,2.910000,-7.020000,-2.320000,-2.140000,2.340000,-3.700000,1.230000,-0.040000
948,67704.000,3.070000,-6.840000,-2.580000,-2.110000,2.460000,-3.640000,1.050000,-0.040000
949,67860.000,3.220000,-6.670000,-2.810000,-2.080000,2.580000,-3.570000,0.880000,-0.030000
950,68016.000,3.360000,-6.470000,-3.070000,-2.060000,2.680000,-3.510000,0.720000,-0.030000
951,68172.000,3.490000,-6.240000,-3.290000,-2.010000,2.790000,-3.440000,0.560000,-0.030000
952,68328.000,3.600000,-5.960000,-3.540000,-1.960000,2.890000,-3.380000,0.400000,-0.030000
953,68484.000,3.680000,-5.670000,-3.770000,-1.920000,3.000000,-3.310000,0.230000,-0.020000
954,68640.000,3.740000,-5.350000,-3.990000,-1.860000,3.090000,-3.200000,0.050000,-0.020000
955,68796.000,3.800000,-5.040000,-4.200000,-1.810000,3.180000,-3.110000,-0.120000,-0.010000
956,68952.000,3.870000,-4.720000,-4.410000,-1.750000,3.260000,-3.010000,-0.290000,-0.010000
957,69108.000,3.930000,-4.410000,-4.590000,-1.690000,3.350000,-2.920000,-0.460000,-0.010000
958,69264.000,3.980000,-4.080000,-4.770000,-1.620000,3.430000,-2.850000,-0.600000,0.000000
959,69420.000,4.010000,-3.750000,-4.950000,-1.560000,3.520000,-2.770000,-0.750000,0.000000
960,69576.000,4.040000,-3.420000,-5.110000,-1.490000,3.600000,-2.690000,-0.910000,0.000000
961,69732.000,4.050000,-3.090000,-5.260000,-1.430000,3.660000,-2.590000,-1.070000,0.000000
962,69888.000,4.080000,-2.760000,-5.390000,-1.350000,3.720000,-2.470000,-1.230000,0.000000
963,70044.000,4.070000,-2.420000,-5.530000,-1.290000,3.750000,-2.330000,-1.390000,0.010000
964,70200.000,4.070000,-2.090000,-5.660000,-1.220000,3.770000,-2.190000,-1.550000,0.010000
965,70356.000,4.040000,-1.730000,-5.770000,-1.150000,3.770000,-2.020000,-1.700000,0.010000
966,70512.000,4.000000,-1.360000,-5.870000,-1.070000,3.760000,-1.870000,-1.850000,0.010000
967,70668.000,3.950000,-0.980000,-5.970000,-1.000000,3.740000,-1.680000,-2.000000,0.020000
968,70824.000,3.890000,-0.600000,-6.030000,-0.910000,3.690000,-1.490000,-2.130000,0.020000
969,70980.000,3.840000,-0.230000,-6.100000,-0.830000,3.630000,-1.280000,-2.260000,0.030000
970,71136.000,3.770000,0.100000,-6.140000,-0.750000,3.540000,-1.070000,-2.380000,0.030000
971,71292.000,3.700000,0.460000,-6.170000,-0.670000,3.450000,-0.870000,-2.490000,0.030000
972,71448.000,3.610000,0.790000,-6.180000,-0.590000,3.370000,-0.700000,-2.580000,0.030000
973,71604.000,3.490000,1.170000,-6.170000,-0.500000,3.300000,-0.510000,-2.670000,0.040000
974,71760.000,3.340000,1.560000,-6.140000,-0.410000,3.210000,-0.330000,-2.780000,0.030000
975,71916.000,3.180000,1.930000,-6.090000,-0.320000,3.120000,-0.140000,-2.870000,0.030000
976,72072.000,3.000000,2.300000,-6.020000,-0.240000,3.020000,0.040000,-2.960000,0.030000
977,72228.000,2.830000,2.650000,-5.920000,-0.140000,2.930000,0.230000,-3.030000,0.040000
978,72384.000,2.650000,2.980000,-5.840000,-0.070000,2.820000,0.410000,-3.110000,0.040000
979,72540.000,2.470000,3.320000,-5.720000,0.020000,2.730000,0.560000,-3.160000,0.040000
980,72696.000,2.290000,3.650000,-5.640000,0.100000,2.640000,0.720000,-3.240000,0.040000
981,72852.000,2.120000,3.970000,-5.510000,0.190000,2.560000,0.870000,-3.300000,0.040000
982,73008.000,1.930000,4.290000,-5.390000,0.270000,2.470000,1.030000,-3.360000,0.040000
983,73164.000,1.760000,4.560000,-5.250000,0.350000,2.370000,1.190000,-3.410000,0.050000
984,73320.000,1.570000,4.850000,-5.110000,0.430000,2.250000,1.370000,-3.470000,0.050000
985,73476.000,1.360000,5.110000,-4.930000,0.510000,2.110000,1.540000,-3.500000,0.050000
986,73632.000,1.150000,5.380000,-4.760000,0.590000,1.950000,1.720000,-3.520000,0.050000
987,73788.000,0.950000,5.620000,-4.580000,0.660000,1.770000,1.890000,-3.510000,0.050000
988,73944.000,0.740000,5.810000,-4.380000,0.720000,1.590000,2.040000,-3.490000,0.040000
989,74100.000,0.520000,6.040000,-4.170000,0.790000,1.410000,2.190000,-3.450000,0.050000
990,74256.000,0.320000,6.250000,-3.960000,0.870000,1.230000,2.320000,-3.400000,0.050000
991,74412.000,0.100000,6.440000,-3.750000,0.930000,1.050000,2.450000,-3.350000,0.050000
992,74568.000,-0.100000,6.640000,-3.520000,1.000000,0.890000,2.560000,-3.300000,0.050000
993,74724.000,-0.310000,6.790000,-3.280000,1.060000,0.720000,2.670000,-3.250000,0.040000
994,74880.000,-0.530000,6.910000,-3.010000,1.120000,0.550000,2.780000,-3.190000,0.040000
995,75036.000,-0.760000,7.000000,-2.730000,1.170000,0.360000,2.880000,-3.120000,0.040000
996,75192.000,-0.970000,7.060000,-2.400000,1.230000,0.180000,2.960000,-3.020000,0.040000
997,75348.000,-1.180000,7.100000,-2.100000,1.270000,0.000000,3.040000,-2.930000,0.030000
998,75504.000,-1.390000,7.130000,-1.790000,1.310000,-0.150000,3.090000,-2.820000,0.040000
999,75660.000,-1.600000,7.190000,-1.500000,1.360000,-0.310000,3.160000,-2.730000,0.040000
1000,75816.000,-1.800000,7.210000,-1.190000,1.400000,-0.460000,3.230000,-2.660000,0.030000
1001,75972.000,-2.000000,7.230000,-0.900000,1.440000,-0.610000,3.320000,-2.590000,0.040000
1002,76128.000,-2.180000,7.220000,-0.590000,1.480000,-0.770000,3.390000,-2.520000,0.030000
1003,76284.000,-2.350000,7.190000,-0.280000,1.520000,-0.920000,3.460000,-2.440000,0.030000
1004,76440.000,-2.520000,7.160000,0.000000,1.540000,-1.070000,3.500000,-2.330000,0.030000
1005,76596.000,-2.670000,7.130000,0.290000,1.580000,-1.230000,3.530000,-2.230000,0.020000
1006,76752.000,-2.840000,7.090000,0.570000,1.600000,-1.380000,3.560000,-2.100000,0.020000
1007,76908.000,-2.990000,7.020000,0.860000,1.630000,-1.540000,3.600000,-1.980000,0.020000
1008,77064.000,-3.140000,6.930000,1.150000,1.640000,-1.700000,3.620000,-1.850000,0.020000
1009,77220.000,-3.280000,6.810000,1.470000,1.660000,-1.860000,3.630000,-1.700000,0.020000
1010,77376.000,-3.440000,6.660000,1.780000,1.660000,-2.020000,3.600000,-1.530000,0.010000
1011,77532.000,-3.570000,6.540000,2.070000,1.680000,-2.150000,3.550000,-1.360000,0.010000
1012,77688.000,-3.700000,6.410000,2.360000,1.690000,-2.270000,3.500000,-1.180000,0.010000
1013,77844.000,-3.830000,6.270000,2.640000,1.690000,-2.390000,3.420000,-1.000000,0.010000
1014,78000.000,-3.930000,6.120000,2.910000,1.700000,-2.510000,3.360000,-0.840000,0.000000
1015,78156.000,-4.010000,5.910000,3.200000,1.700000,-2.620000,3.290000,-0.660000,0.000000
1016,78312.000,-4.080000,5.670000,3.470000,1.680000,-2.740000,3.230000,-0.480000,0.000000
1017,78468.000,-4.110000,5.390000,3.750000,1.670000,-2.860000,3.140000,-0.290000,0.000000
1018,78624.000,-4.130000,5.110000,3.990000,1.650000,-2.960000,3.050000,-0.110000,0.000000
1019,78780.000,-4.150000,4.840000,4.230000,1.640000,-3.040000,2.960000,0.050000,-0.010000
1020,78936.000,-4.180000,4.580000,4.470000,1.620000,-3.110000,2.870000,0.210000,-0.010000
1021,79092.000,-4.200000,4.310000,4.690000,1.600000,-3.190000,2.790000,0.350000,-0.010000
1022,79248.000,-4.200000,4.030000,4.900000,1.570000,-3.270000,2.710000,0.500000,-0.020000
1023,79404.000,-4.200000,3.740000,5.110000,1.550000,-3.360000,2.630000,0.650000,-0.020000
1024,79560.000,-4.160000,3.420000,5.310000,1.520000,-3.420000,2.550000,0.800000,-0.020000
1025,79716.000,-4.140000,3.120000,5.510000,1.490000,-3.480000,2.440000,0.960000,-0.020000
1026,79872.000,-4.110000,2.830000,5.690000,1.470000,-3.510000,2.320000,1.100000,-0.030000
1027,80028.000,-4.040000,2.590000,5.790000,1.440000,-3.550000,2.170000,1.240000,-0.040000
1028,80184.000,-3.990000,2.290000,5.900000,1.400000,-3.590000,2.000000,1.310000,-0.090000
1029,80340.000,-3.940000,2.000000,5.650000,1.230000,-3.680000,1.780000,1.250000,-0.210000
1030,80496.000,-4.070000,1.500000,5.520000,0.980000,-3.670000,1.640000,1.200000,-0.270000
1031,80652.000,-4.180000,0.970000,5.330000,0.700000,-3.460000,1.680000,1.290000,-0.160000
1032,80808.000,-4.310000,0.350000,5.250000,0.430000,-3.270000,1.670000,1.400000,-0.060000
1033,80964.000,-4.550000,-0.380000,5.100000,0.050000,-3.260000,1.420000,1.370000,-0.150000
1034,81120.000,-4.850000,-1.200000,4.810000,-0.410000,-3.300000,1.060000,1.370000,-0.290000
1035,81276.000,-5.170000,-2.030000,4.600000,-0.860000,-3.240000,0.800000,1.510000,-0.310000
1036,81432.000,-5.520000,-2.920000,4.440000,-1.330000,-3.140000,0.580000,1.730000,-0.270000
1037,81588.000,-5.780000,-3.780000,4.250000,-1.770000,-3.060000,0.370000,1.980000,-0.230000
1038,81744.000,-6.030000,-4.610000,4.040000,-2.200000,-3.020000,0.120000,2.190000,-0.230000
1039,81900.000,-6.260000,-5.400000,3.840000,-2.600000,-2.990000,-0.120000,2.360000,-0.250000
1040,82056.000,-6.380000,-5.790000,3.940000,-2.740000,-3.600000,-0.180000,2.700000,-0.360000
1041,82212.000,-6.360000,-6.880000,3.240000,-3.330000,-3.470000,-0.840000,2.370000,-0.640000
1042,82368.000,-6.940000,-7.080000,3.470000,-3.510000,-3.430000,-0.670000,2.810000,-0.430000
1043,82524.000,-6.570000,-7.410000,3.680000,-3.430000,-3.560000,-0.480000,3.260000,-0.260000
1044,82680.000,-6.600000,-7.820000,3.120000,-3.760000,-3.310000,-0.940000,2.990000,-0.420000
1045,82836.000,-6.690000,-7.750000,3.350000,-3.690000,-3.200000,-0.860000,3.380000,-0.220000
1046,82992.000,-5.950000,-8.180000,2.950000,-3.720000,-2.630000,-0.990000,3.420000,-0.060000
1047,83148.000,-5.990000,-8.060000,2.880000,-3.720000,-2.560000,-1.040000,3.600000,0.000000
1048,83304.000,-5.270000,-8.220000,2.680000,-3.600000,-2.180000,-1.250000,3.680000,0.080000
1049,83460.000,-5.040000,-8.220000,2.770000,-3.490000,-2.090000,-1.460000,3.650000,0.030000
1050,83616.000,-4.570000,-8.440000,2.810000,-3.400000,-1.910000,-1.770000,3.620000,-0.020000
1051,83772.000,-4.110000,-8.380000,2.750000,-3.240000,-1.650000,-1.910000,3.630000,0.020000
1052,83928.000,-3.660000,-8.390000,2.890000,-3.050000,-1.410000,-2.040000,3.680000,0.070000
1053,84084.000,-3.120000,-8.330000,2.850000,-2.860000,-1.180000,-2.190000,3.610000,0.080000
1054,84240.000,-2.630000,-8.260000,2.870000,-2.670000,-1.040000,-2.300000,3.540000,0.060000
1055,84396.000,-2.100000,-8.170000,2.840000,-2.470000,-0.870000,-2.390000,3.440000,0.060000
1056,84552.000,-1.610000,-7.980000,2.810000,-2.260000,-0.730000,-2.420000,3.330000,0.060000
1057,84708.000,-1.090000,-7.830000,2.720000,-2.060000,-0.580000,-2.460000,3.240000,0.060000
1058,84864.000,-0.600000,-7.630000,2.620000,-1.870000,-0.450000,-2.470000,3.130000,0.070000
1059,85020.000,-0.090000,-7.430000,2.480000,-1.680000,-0.310000,-2.530000,3.010000,0.050000
1060,85176.000,0.370000,-7.220000,2.310000,-1.510000,-0.150000,-2.570000,2.880000,0.050000
1061,85332.000,0.800000,-7.040000,2.140000,-1.360000,0.000000,-2.620000,2.730000,0.030000
1062,85488.000,1.210000,-6.890000,1.950000,-1.240000,0.170000,-2.670000,2.570000,0.020000
1063,85644.000,1.610000,-6.740000,1.740000,-1.130000,0.310000,-2.700000,2.430000,0.010000
1064,85800.000,1.980000,-6.660000,1.630000,-1.010000,0.460000,-2.720000,2.360000,0.030000
1065,85956.000,2.380000,-6.500000,1.470000,-0.880000,0.610000,-2.730000,2.320000,0.060000
1066,86112.000,2.740000,-6.350000,1.350000,-0.750000,0.690000,-2.810000,2.280000,0.050000
1067,86268.000,3.070000,-6.200000,1.160000,-0.650000,0.730000,-2.940000,2.180000,-0.010000
1068,86424.000,3.390000,-6.040000,0.980000,-0.550000,0.830000,-3.020000,2.120000,-0.020000
1069,86580.000,3.730000,-5.850000,0.790000,-0.440000,0.990000,-3.020000,2.060000,0.010000
1070,86736.000,4.050000,-5.630000,0.600000,-0.320000,1.160000,-3.000000,1.960000,0.040000
1071,86892.000,4.380000,-5.400000,0.410000,-0.200000,1.320000,-3.000000,1.810000,0.040000
1072,87048.000,4.630000,-5.150000,0.200000,-0.100000,1.480000,-3.020000,1.630000,0.030000
1073,87204.000,4.920000,-4.900000,-0.020000,0.000000,1.620000,-3.030000,1.450000,0.010000
