点号,相对时间(微秒),  1:母线电压Ua(V),  2:母线电压Ub(V),  3:母线电压Uc(V),  4:母线零序电压3Uo(V),  5:降压变高压侧电流Ia(A),  6:降压变高压侧电流Ib(A),  7:降压变高压侧电流Ic(A),  8:降压变高压侧电流3Io(A)
10988,998700.000,-63.664000,80.953000,-20.163000,-1.603000,-0.095000,0.000000,0.095000,-0.002000
10989,998800.000,-65.174000,80.953000,-17.923000,-1.190000,-0.095000,-0.009000,0.104000,0.002000
10990,998900.000,-66.714000,80.728000,-15.403000,-0.770000,-0.104000,-0.026000,0.112000,-0.002000
10991,999000.000,-68.263000,80.183000,-12.555000,-0.335000,-0.095000,-0.052000,0.130000,0.000000
10992,999100.000,-69.749000,79.312000,-9.397000,0.109000,-0.086000,-0.069000,0.155000,-0.002000
10993,999200.000,-71.072000,78.223000,-5.897000,0.731000,-0.086000,-0.086000,0.164000,0.002000
10994,999300.000,-72.255000,76.869000,-2.217000,1.361000,-0.069000,-0.095000,0.155000,0.000000
10995,999400.000,-73.329000,75.306000,1.494000,1.976000,-0.069000,-0.112000,0.164000,0.000000
10996,999500.000,-74.263000,73.618000,5.111000,2.552000,-0.052000,-0.121000,0.173000,0.000000
10997,999600.000,-75.080000,71.868000,8.534000,3.026000,-0.043000,-0.104000,0.155000,0.000000
10998,999700.000,-75.695000,70.265000,11.715000,3.594000,-0.043000,-0.104000,0.138000,-0.002000
10999,999800.000,-76.193000,68.803000,14.594000,4.076000,-0.026000,-0.086000,0.112000,0.000000
11000,999900.000,-76.668000,67.449000,17.114000,4.473000,-0.035000,-0.086000,0.112000,0.000000
11001,1000000.000,-77.158000,66.212000,19.440000,4.815000,-0.026000,-0.086000,0.104000,0.000000
11002,1000100.000,-77.726000,65.030000,21.688000,5.103000,-0.035000,-0.052000,0.095000,0.002000
11003,1000200.000,-78.302000,63.957000,24.037000,5.492000,-0.035000,-0.069000,0.095000,0.000000
11004,1000300.000,-78.994000,62.883000,26.550000,5.881000,-0.052000,-0.069000,0.112000,0.000000
11005,1000400.000,-79.788000,61.740000,29.226000,6.301000,-0.060000,-0.060000,0.112000,0.000000
11006,1000500.000,-80.629000,60.456000,32.089000,6.721000,-0.052000,-0.078000,0.130000,0.000000
11007,1000600.000,-81.415000,58.978000,35.138000,7.180000,-0.043000,-0.095000,0.138000,0.002000
11008,1000700.000,-82.014000,57.290000,38.359000,7.694000,-0.035000,-0.112000,0.147000,0.002000
11009,1000800.000,-82.372000,55.330000,41.680000,8.277000,-0.026000,-0.147000,0.147000,0.000000
11010,1000900.000,-82.450000,53.035000,44.978000,8.822000,0.009000,-0.147000,0.147000,0.000000
11011,1001000.000,-82.193000,50.445000,48.168000,9.289000,0.026000,-0.164000,0.130000,0.002000
11012,1001100.000,-81.617000,47.660000,51.202000,9.763000,0.043000,-0.181000,0.121000,0.002000
11013,1001200.000,-80.714000,44.759000,53.979000,10.199000,0.069000,-0.190000,0.112000,0.002000
11014,1001300.000,-79.570000,41.826000,56.460000,10.588000,0.078000,-0.190000,0.095000,0.000000
11015,1001400.000,-78.302000,38.956000,58.623000,10.930000,0.086000,-0.181000,0.095000,0.000000
11016,1001500.000,-76.932000,36.218000,60.529000,11.241000,0.086000,-0.181000,0.069000,0.000000
11017,1001600.000,-75.633000,33.659000,62.264000,11.498000,0.086000,-0.156000,0.069000,0.002000
11018,1001700.000,-74.457000,31.286000,63.936000,11.778000,0.078000,-0.138000,0.052000,0.002000
11019,1001800.000,-73.493000,29.054000,65.609000,11.988000,0.043000,-0.138000,0.069000,0.000000
11020,1001900.000,-72.761000,26.969000,67.382000,12.245000,0.043000,-0.130000,0.078000,0.002000
11021,1002000.000,-72.177000,25.055000,69.342000,12.595000,0.035000,-0.112000,0.086000,0.000000
11022,1002100.000,-71.757000,23.204000,71.396000,12.968000,0.026000,-0.121000,0.095000,0.002000
11023,1002200.000,-71.423000,21.321000,73.520000,13.295000,0.026000,-0.121000,0.086000,0.002000
11024,1002300.000,-71.041000,19.369000,75.620000,13.591000,0.035000,-0.112000,0.086000,0.000000
11025,1002400.000,-70.528000,17.331000,77.674000,13.886000,0.026000,-0.138000,0.086000,0.000000
11026,1002500.000,-69.742000,15.169000,79.619000,14.228000,0.052000,-0.147000,0.086000,0.000000
11027,1002600.000,-68.598000,12.858000,81.400000,14.579000,0.086000,-0.156000,0.069000,0.000000
11028,1002700.000,-67.197000,10.299000,82.917000,14.757000,0.095000,-0.173000,0.060000,-0.002000
11029,1002800.000,-65.454000,7.545000,84.200000,14.936000,0.130000,-0.181000,0.060000,0.000000
11030,1002900.000,-63.438000,4.683000,85.321000,15.076000,0.138000,-0.190000,0.035000,0.000000
11031,1003000.000,-61.174000,1.735000,86.301000,15.248000,0.147000,-0.207000,0.043000,0.000000
11032,1003100.000,-58.800000,-1.175000,87.188000,15.465000,0.156000,-0.216000,0.026000,-0.002000
11033,1003200.000,-56.473000,-4.123000,87.966000,15.535000,0.147000,-0.190000,0.026000,-0.003000
11034,1003300.000,-54.256000,-7.024000,88.767000,15.629000,0.147000,-0.173000,0.026000,0.000000
11035,1003400.000,-52.170000,-9.840000,89.731000,15.745000,0.138000,-0.173000,0.043000,0.000000
11036,1003500.000,-50.232000,-12.547000,90.867000,15.948000,0.112000,-0.164000,0.043000,0.000000
11037,1003600.000,-48.442000,-15.130000,92.190000,16.251000,0.095000,-0.164000,0.060000,0.000000
11038,1003700.000,-46.886000,-17.704000,93.512000,16.422000,0.095000,-0.147000,0.060000,0.000000
11039,1003800.000,-45.446000,-20.162000,94.811000,16.593000,0.078000,-0.138000,0.052000,0.002000
11040,1003900.000,-44.007000,-22.504000,95.978000,16.733000,0.078000,-0.130000,0.052000,0.002000
11041,1004000.000,-42.419000,-24.690000,96.896000,16.905000,0.095000,-0.130000,0.026000,0.000000
11042,1004100.000,-40.614000,-26.774000,97.464000,17.060000,0.112000,-0.112000,0.009000,0.000000
11043,1004200.000,-38.637000,-28.898000,97.549000,17.037000,0.130000,-0.112000,-0.017000,-0.002000
11044,1004300.000,-36.342000,-31.037000,97.168000,16.905000,0.156000,-0.121000,-0.026000,-0.002000
11045,1004400.000,-33.719000,-33.215000,96.445000,16.733000,0.173000,-0.121000,-0.052000,-0.002000
11046,1004500.000,-30.816000,-35.417000,95.496000,16.586000,0.199000,-0.130000,-0.060000,0.000000
11047,1004600.000,-27.719000,-37.665000,94.422000,16.469000,0.190000,-0.130000,-0.060000,0.000000
11048,1004700.000,-24.614000,-40.022000,93.286000,16.243000,0.190000,-0.138000,-0.069000,-0.002000
11049,1004800.000,-21.603000,-42.425000,92.252000,16.010000,0.199000,-0.138000,-0.052000,0.000000
11050,1004900.000,-18.708000,-44.813000,91.474000,15.854000,0.173000,-0.147000,-0.043000,0.000000
11051,1005000.000,-15.961000,-47.131000,90.976000,15.808000,0.181000,-0.147000,-0.026000,-0.002000
11052,1005100.000,-13.447000,-49.434000,90.719000,15.777000,0.156000,-0.138000,-0.017000,0.000000
11053,1005200.000,-11.159000,-51.682000,90.610000,15.745000,0.130000,-0.130000,-0.009000,0.002000
11054,1005300.000,-9.074000,-53.813000,90.579000,15.699000,0.130000,-0.130000,-0.009000,0.002000
11055,1005400.000,-7.097000,-55.781000,90.533000,15.660000,0.130000,-0.121000,-0.026000,0.002000
11056,1005500.000,-5.144000,-57.531000,90.323000,15.668000,0.130000,-0.112000,-0.026000,0.002000
11057,1005600.000,-3.214000,-59.126000,89.786000,15.535000,0.130000,-0.104000,-0.043000,0.000000
11058,1005700.000,-1.206000,-60.534000,88.852000,15.349000,0.130000,-0.078000,-0.069000,0.002000
11059,1005800.000,0.934000,-61.755000,87.491000,15.092000,0.164000,-0.069000,-0.078000,0.002000
11060,1005900.000,3.237000,-62.860000,85.717000,14.750000,0.164000,-0.060000,-0.086000,0.002000
11061,1006000.000,5.704000,-63.879000,83.594000,14.361000,0.173000,-0.060000,-0.112000,-0.002000
11062,1006100.000,8.334000,-64.913000,81.237000,13.933000,0.181000,-0.069000,-0.112000,0.000000
11063,1006200.000,11.089000,-66.002000,78.810000,13.489000,0.181000,-0.069000,-0.121000,0.002000
11064,1006300.000,13.945000,-67.177000,76.484000,13.124000,0.190000,-0.078000,-0.104000,0.000000
11065,1006400.000,16.770000,-68.492000,74.329000,12.758000,0.181000,-0.086000,-0.095000,0.000000
11066,1006500.000,19.509000,-69.970000,72.423000,12.393000,0.173000,-0.095000,-0.078000,0.000000
11067,1006600.000,22.140000,-71.572000,70.820000,12.074000,0.173000,-0.112000,-0.069000,0.000000
11068,1006700.000,24.731000,-73.213000,69.506000,11.856000,0.164000,-0.104000,-0.060000,0.000000
11069,1006800.000,27.268000,-74.886000,68.378000,11.677000,0.156000,-0.104000,-0.060000,0.002000
11070,1006900.000,29.719000,-76.543000,67.227000,11.490000,0.164000,-0.112000,-0.043000,0.000000
11071,1007000.000,32.108000,-78.114000,65.959000,11.249000,0.147000,-0.095000,-0.069000,-0.002000
11072,1007100.000,34.451000,-79.522000,64.434000,10.907000,0.156000,-0.078000,-0.060000,0.000000
11073,1007200.000,36.816000,-80.603000,62.621000,10.619000,0.147000,-0.052000,-0.095000,-0.002000
11074,1007300.000,39.205000,-81.358000,60.428000,10.284000,0.138000,-0.043000,-0.104000,0.002000
11075,1007400.000,41.517000,-81.817000,57.783000,9.849000,0.121000,-0.009000,-0.121000,0.000000
11076,1007500.000,43.789000,-81.957000,54.695000,9.296000,0.138000,0.009000,-0.147000,-0.002000
11077,1007600.000,45.944000,-81.871000,51.248000,8.620000,0.130000,0.026000,-0.155000,0.000000
11078,1007700.000,48.131000,-81.474000,47.670000,8.059000,0.121000,0.043000,-0.155000,0.002000
11079,1007800.000,50.256000,-80.922000,44.029000,7.499000,0.121000,0.043000,-0.173000,0.000000
11080,1007900.000,52.248000,-80.362000,40.443000,6.931000,0.112000,0.043000,-0.164000,0.000000
11081,1008000.000,54.084000,-79.864000,37.052000,6.348000,0.095000,0.035000,-0.155000,0.000000
11082,1008100.000,55.773000,-79.522000,33.987000,5.741000,0.104000,0.017000,-0.138000,0.000000
11083,1008200.000,57.423000,-79.257000,31.365000,5.368000,0.095000,0.026000,-0.121000,0.000000
11084,1008300.000,58.979000,-79.148000,29.148000,5.049000,0.095000,-0.009000,-0.095000,0.000000
11085,1008400.000,60.481000,-79.211000,27.157000,4.738000,0.086000,-0.009000,-0.086000,0.000000
11086,1008500.000,61.913000,-79.405000,25.313000,4.419000,0.078000,0.000000,-0.095000,0.002000
11087,1008600.000,63.360000,-79.623000,23.446000,4.037000,0.104000,-0.009000,-0.086000,0.000000
11088,1008700.000,64.893000,-79.740000,21.494000,3.757000,0.095000,-0.009000,-0.104000,-0.002000
11089,1008800.000,66.489000,-79.701000,19.308000,3.423000,0.095000,0.009000,-0.112000,0.000000
11090,1008900.000,68.053000,-79.452000,16.772000,3.011000,0.104000,0.017000,-0.138000,0.000000
11091,1009000.000,69.594000,-78.977000,13.823000,2.505000,0.112000,0.035000,-0.155000,0.002000
11092,1009100.000,71.057000,-78.192000,10.548000,1.914000,0.095000,0.060000,-0.164000,0.000000
11093,1009200.000,72.458000,-77.064000,7.056000,1.377000,0.086000,0.086000,-0.181000,0.002000
11094,1009300.000,73.734000,-75.664000,3.399000,0.809000,0.086000,0.112000,-0.181000,0.000000
11095,1009400.000,74.831000,-74.092000,-0.334000,0.218000,0.069000,0.121000,-0.190000,0.000000
11096,1009500.000,75.718000,-72.451000,-3.983000,-0.412000,0.052000,0.121000,-0.190000,0.002000
11097,1009600.000,76.473000,-70.771000,-7.429000,-0.965000,0.052000,0.112000,-0.164000,0.000000
11098,1009700.000,77.119000,-69.129000,-10.548000,-1.463000,0.043000,0.104000,-0.147000,0.000000
11099,1009800.000,77.656000,-67.605000,-13.310000,-1.867000,0.026000,0.095000,-0.138000,-0.002000
11100,1009900.000,78.092000,-66.259000,-15.807000,-2.248000,0.017000,0.078000,-0.112000,-0.002000
11101,1010000.000,78.535000,-65.069000,-18.141000,-2.661000,0.035000,0.086000,-0.112000,0.000000
11102,1010100.000,79.041000,-63.941000,-20.381000,-3.018000,0.035000,0.078000,-0.112000,0.000000
11103,1010200.000,79.640000,-62.875000,-22.684000,-3.353000,0.043000,0.060000,-0.121000,0.000000
11104,1010300.000,80.348000,-61.817000,-25.157000,-3.757000,0.052000,0.069000,-0.130000,0.002000
11105,1010400.000,81.134000,-60.705000,-27.857000,-4.224000,0.069000,0.078000,-0.130000,0.002000
11106,1010500.000,81.990000,-59.445000,-30.735000,-4.660000,0.052000,0.086000,-0.147000,-0.002000
11107,1010600.000,82.769000,-57.998000,-33.816000,-5.127000,0.052000,0.104000,-0.155000,0.000000
11108,1010700.000,83.414000,-56.326000,-37.021000,-5.648000,0.035000,0.121000,-0.155000,0.000000
11109,1010800.000,83.788000,-54.389000,-40.358000,-6.216000,0.026000,0.130000,-0.164000,0.000000
11110,1010900.000,83.866000,-52.164000,-43.656000,-6.768000,0.000000,0.156000,-0.155000,-0.002000
11111,1011000.000,83.671000,-49.620000,-46.814000,-7.250000,-0.035000,0.173000,-0.147000,-0.002000
11112,1011100.000,83.127000,-46.843000,-49.794000,-7.655000,-0.052000,0.181000,-0.138000,0.000000
11113,1011200.000,82.232000,-43.973000,-52.540000,-8.098000,-0.069000,0.199000,-0.121000,0.000000
11114,1011300.000,81.064000,-41.111000,-54.998000,-8.526000,-0.086000,0.181000,-0.112000,0.002000
11115,1011400.000,79.741000,-38.271000,-57.122000,-8.884000,-0.086000,0.181000,-0.095000,0.000000
11116,1011500.000,78.387000,-35.533000,-58.965000,-9.141000,-0.095000,0.173000,-0.086000,0.002000
11117,1011600.000,77.119000,-32.920000,-60.630000,-9.304000,-0.086000,0.173000,-0.086000,0.000000
11118,1011700.000,75.905000,-30.524000,-62.279000,-9.592000,-0.069000,0.147000,-0.086000,0.000000
11119,1011800.000,74.878000,-28.346000,-63.998000,-9.903000,-0.060000,0.138000,-0.086000,-0.002000
11120,1011900.000,74.084000,-26.300000,-65.811000,-10.222000,-0.052000,0.130000,-0.095000,0.000000
11121,1012000.000,73.547000,-24.309000,-67.732000,-10.502000,-0.026000,0.121000,-0.104000,0.000000
11122,1012100.000,73.189000,-22.340000,-69.763000,-10.736000,-0.009000,0.121000,-0.104000,0.000000
11123,1012200.000,72.839000,-20.466000,-71.948000,-11.117000,-0.017000,0.112000,-0.112000,0.000000
11124,1012300.000,72.411000,-18.583000,-74.142000,-11.529000,-0.026000,0.130000,-0.112000,0.003000
11125,1012400.000,71.866000,-16.576000,-76.258000,-11.918000,-0.026000,0.138000,-0.104000,0.000000
11126,1012500.000,71.111000,-14.391000,-78.187000,-12.206000,-0.060000,0.138000,-0.095000,0.000000
11127,1012600.000,70.045000,-11.987000,-79.875000,-12.400000,-0.078000,0.164000,-0.078000,0.000000
11128,1012700.000,68.590000,-9.498000,-81.416000,-12.696000,-0.104000,0.173000,-0.086000,0.000000
11129,1012800.000,66.777000,-6.806000,-82.738000,-12.953000,-0.121000,0.181000,-0.069000,0.000000
11130,1012900.000,64.707000,-3.983000,-83.858000,-13.170000,-0.130000,0.181000,-0.060000,0.002000
11131,1013000.000,62.489000,-1.035000,-84.761000,-13.287000,-0.156000,0.190000,-0.043000,0.000000
11132,1013100.000,60.170000,1.976000,-85.554000,-13.342000,-0.156000,0.190000,-0.052000,0.002000
11133,1013200.000,57.804000,4.901000,-86.371000,-13.497000,-0.156000,0.181000,-0.060000,0.000000
11134,1013300.000,55.508000,7.763000,-87.265000,-13.676000,-0.138000,0.181000,-0.052000,-0.002000
11135,1013400.000,53.376000,10.571000,-88.261000,-13.855000,-0.121000,0.181000,-0.060000,0.002000
11136,1013500.000,51.454000,13.317000,-89.374000,-13.987000,-0.112000,0.173000,-0.060000,0.000000
11137,1013600.000,49.750000,16.024000,-90.626000,-14.143000,-0.104000,0.173000,-0.078000,0.000000
11138,1013700.000,48.162000,18.583000,-92.026000,-14.392000,-0.086000,0.156000,-0.060000,0.000000
11139,1013800.000,46.660000,21.010000,-93.411000,-14.656000,-0.086000,0.147000,-0.086000,-0.002000
11140,1013900.000,45.159000,23.336000,-94.624000,-14.866000,-0.086000,0.138000,-0.069000,-0.002000
11141,1014000.000,43.610000,25.592000,-95.511000,-14.967000,-0.095000,0.121000,-0.052000,0.000000
11142,1014100.000,41.882000,27.762000,-96.040000,-15.022000,-0.112000,0.130000,-0.026000,0.000000
11143,1014200.000,39.843000,29.878000,-96.141000,-15.022000,-0.130000,0.112000,-0.009000,0.002000
11144,1014300.000,37.501000,31.971000,-95.861000,-14.999000,-0.147000,0.121000,0.017000,0.002000
11145,1014400.000,34.871000,34.149000,-95.184000,-14.882000,-0.173000,0.121000,0.043000,0.000000
11146,1014500.000,32.015000,36.389000,-94.212000,-14.656000,-0.199000,0.147000,0.052000,0.000000
11147,1014600.000,28.964000,38.676000,-93.131000,-14.470000,-0.190000,0.156000,0.052000,0.000000
11148,1014700.000,25.875000,41.025000,-92.065000,-14.291000,-0.190000,0.147000,0.052000,0.000000
11149,1014800.000,22.863000,43.405000,-91.093000,-14.081000,-0.181000,0.147000,0.035000,0.000000
11150,1014900.000,19.992000,45.786000,-90.338000,-13.948000,-0.181000,0.164000,0.026000,0.002000
11151,1015000.000,17.307000,48.127000,-89.856000,-13.855000,-0.164000,0.138000,0.009000,0.000000
11152,1015100.000,14.801000,50.422000,-89.615000,-13.832000,-0.156000,0.147000,-0.009000,0.002000
11153,1015200.000,12.513000,52.646000,-89.537000,-13.824000,-0.147000,0.138000,-0.009000,0.000000
11154,1015300.000,10.428000,54.801000,-89.506000,-13.754000,-0.130000,0.138000,-0.009000,0.000000
11155,1015400.000,8.420000,56.785000,-89.436000,-13.723000,-0.121000,0.121000,0.000000,0.002000
11156,1015500.000,6.451000,58.574000,-89.202000,-13.692000,-0.138000,0.121000,0.009000,0.000000
11157,1015600.000,4.443000,60.168000,-88.697000,-13.637000,-0.130000,0.095000,0.017000,0.000000
11158,1015700.000,2.389000,61.600000,-87.748000,-13.435000,-0.138000,0.078000,0.043000,0.000000
11159,1015800.000,0.202000,62.883000,-86.332000,-13.147000,-0.156000,0.078000,0.060000,0.002000
11160,1015900.000,-2.132000,64.019000,-84.551000,-12.836000,-0.164000,0.069000,0.078000,0.000000
11161,1016000.000,-4.669000,65.053000,-82.458000,-12.470000,-0.173000,0.078000,0.095000,0.002000
11162,1016100.000,-7.369000,66.065000,-80.155000,-12.151000,-0.173000,0.069000,0.112000,0.002000
11163,1016200.000,-10.117000,67.200000,-77.744000,-11.685000,-0.181000,0.060000,0.112000,0.002000
11164,1016300.000,-12.902000,68.414000,-75.387000,-11.233000,-0.190000,0.069000,0.086000,-0.002000
11165,1016400.000,-15.673000,69.752000,-73.263000,-10.868000,-0.181000,0.078000,0.086000,0.000000
11166,1016500.000,-18.404000,71.160000,-71.451000,-10.564000,-0.164000,0.095000,0.060000,0.002000
11167,1016600.000,-21.050000,72.653000,-69.973000,-10.393000,-0.173000,0.112000,0.060000,0.002000
11168,1016700.000,-23.548000,74.302000,-68.673000,-10.121000,-0.156000,0.104000,0.043000,0.000000
11169,1016800.000,-25.961000,75.990000,-67.507000,-9.872000,-0.147000,0.112000,0.035000,-0.002000
11170,1016900.000,-28.326000,77.608000,-66.363000,-9.670000,-0.156000,0.104000,0.035000,0.000000
11171,1017000.000,-30.715000,79.125000,-65.165000,-9.460000,-0.147000,0.095000,0.043000,-0.002000
11172,1017100.000,-33.112000,80.401000,-63.742000,-9.312000,-0.156000,0.086000,0.069000,0.002000
11173,1017200.000,-35.447000,81.505000,-61.913000,-8.938000,-0.156000,0.060000,0.086000,-0.002000
11174,1017300.000,-37.742000,82.322000,-59.626000,-8.503000,-0.138000,0.035000,0.095000,0.000000
11175,1017400.000,-40.046000,82.797000,-56.974000,-8.028000,-0.130000,0.017000,0.121000,0.002000
11176,1017500.000,-42.349000,82.929000,-53.948000,-7.538000,-0.147000,0.009000,0.138000,0.000000
11177,1017600.000,-44.629000,82.758000,-50.626000,-7.033000,-0.138000,-0.017000,0.155000,0.002000
11178,1017700.000,-46.801000,82.447000,-47.024000,-6.402000,-0.130000,-0.026000,0.155000,0.000000
11179,1017800.000,-48.863000,81.988000,-43.314000,-5.733000,-0.121000,-0.035000,0.164000,0.000000
11180,1017900.000,-50.870000,81.474000,-39.728000,-5.127000,-0.130000,-0.035000,0.155000,-0.002000
11181,1018000.000,-52.793000,80.976000,-36.367000,-4.590000,-0.112000,-0.017000,0.147000,-0.002000
11182,1018100.000,-54.590000,80.556000,-33.364000,-4.146000,-0.104000,-0.035000,0.112000,-0.002000
11183,1018200.000,-56.209000,80.323000,-30.673000,-3.687000,-0.095000,-0.009000,0.104000,0.000000
11184,1018300.000,-57.742000,80.261000,-28.331000,-3.267000,-0.095000,0.000000,0.086000,0.000000
11185,1018400.000,-59.228000,80.300000,-26.293000,-2.909000,-0.095000,0.000000,0.078000,0.002000
11186,1018500.000,-60.715000,80.416000,-24.457000,-2.653000,-0.095000,0.000000,0.069000,0.000000
11187,1018600.000,-62.193000,80.572000,-22.621000,-2.357000,-0.104000,0.000000,0.069000,0.000000
11188,1018700.000,-63.680000,80.673000,-20.653000,-2.046000,-0.095000,0.009000,0.095000,0.000000
11189,1018800.000,-65.197000,80.673000,-18.444000,-1.641000,-0.095000,-0.009000,0.095000,0.002000
11190,1018900.000,-66.746000,80.440000,-15.955000,-1.245000,-0.095000,-0.009000,0.112000,0.002000
11191,1019000.000,-68.286000,79.934000,-13.115000,-0.825000,-0.104000,-0.043000,0.138000,0.002000
11192,1019100.000,-69.749000,79.141000,-9.949000,-0.303000,-0.095000,-0.069000,0.147000,0.000000
11193,1019200.000,-71.119000,78.059000,-6.496000,0.280000,-0.086000,-0.078000,0.173000,-0.002000
11194,1019300.000,-72.380000,76.714000,-2.870000,0.856000,-0.086000,-0.095000,0.173000,-0.002000
11195,1019400.000,-73.485000,75.158000,0.825000,1.439000,-0.069000,-0.112000,0.164000,-0.002000
11196,1019500.000,-74.403000,73.540000,4.481000,2.062000,-0.060000,-0.112000,0.173000,0.000000
11197,1019600.000,-75.181000,71.883000,7.950000,2.645000,-0.052000,-0.121000,0.155000,0.000000
11198,1019700.000,-75.850000,70.257000,11.108000,3.135000,-0.043000,-0.104000,0.138000,0.000000
11199,1019800.000,-76.411000,68.733000,13.925000,3.547000,-0.035000,-0.095000,0.112000,-0.002000
11200,1019900.000,-76.909000,67.340000,16.468000,3.913000,-0.026000,-0.078000,0.104000,0.000000
11201,1020000.000,-77.352000,66.111000,18.841000,4.302000,-0.026000,-0.086000,0.104000,-0.002000
11202,1020100.000,-77.835000,64.968000,21.159000,4.699000,-0.035000,-0.069000,0.095000,-0.002000
11203,1020200.000,-78.450000,63.856000,23.485000,5.010000,-0.043000,-0.060000,0.104000,-0.002000
11204,1020300.000,-79.189000,62.704000,25.943000,5.344000,-0.043000,-0.069000,0.112000,0.002000
11205,1020400.000,-79.998000,61.545000,28.611000,5.741000,-0.052000,-0.069000,0.121000,0.000000
11206,1020500.000,-80.792000,60.285000,31.544000,6.208000,-0.052000,-0.086000,0.130000,0.000000
11207,1020600.000,-81.500000,58.893000,34.656000,6.807000,-0.035000,-0.095000,0.138000,0.000000
11208,1020700.000,-82.146000,57.197000,37.845000,7.281000,-0.043000,-0.112000,0.155000,0.000000
11209,1020800.000,-82.582000,55.182000,41.081000,7.756000,-0.026000,-0.121000,0.147000,-0.002000
11210,1020900.000,-82.714000,52.895000,44.348000,8.231000,0.000000,-0.147000,0.138000,0.000000
11211,1021000.000,-82.465000,50.398000,47.553000,8.775000,0.026000,-0.173000,0.130000,0.000000
11212,1021100.000,-81.850000,47.738000,50.618000,9.366000,0.052000,-0.181000,0.130000,0.000000
11213,1021200.000,-81.002000,44.852000,53.372000,9.748000,0.078000,-0.190000,0.104000,0.000000
11214,1021300.000,-79.920000,41.920000,55.791000,10.082000,0.078000,-0.181000,0.095000,0.000000
11215,1021400.000,-78.691000,39.041000,57.970000,10.378000,0.095000,-0.190000,0.078000,0.000000
11216,1021500.000,-77.360000,36.327000,59.922000,10.697000,0.095000,-0.173000,0.078000,0.003000
11217,1021600.000,-76.022000,33.806000,61.742000,11.086000,0.078000,-0.156000,0.060000,0.002000
11218,1021700.000,-74.878000,31.372000,63.423000,11.303000,0.078000,-0.147000,0.069000,-0.002000
11219,1021800.000,-73.944000,29.108000,65.118000,11.513000,0.052000,-0.138000,0.069000,0.000000
11220,1021900.000,-73.197000,27.008000,66.923000,11.762000,0.043000,-0.130000,0.069000,-0.002000
11221,1022000.000,-72.582000,25.040000,68.884000,12.105000,0.035000,-0.138000,0.095000,0.000000
11222,1022100.000,-72.115000,23.173000,70.976000,12.509000,0.026000,-0.121000,0.086000,0.000000
11223,1022200.000,-71.765000,21.267000,73.100000,12.820000,0.026000,-0.121000,0.095000,0.002000
11224,1022300.000,-71.384000,19.291000,75.200000,13.116000,0.026000,-0.130000,0.086000,0.002000
11225,1022400.000,-70.854000,17.230000,77.254000,13.404000,0.043000,-0.147000,0.078000,0.000000
11226,1022500.000,-70.053000,15.060000,79.214000,13.762000,0.052000,-0.147000,0.069000,0.002000
11227,1022600.000,-68.932000,12.749000,80.980000,14.081000,0.086000,-0.156000,0.069000,0.002000
11228,1022700.000,-67.547000,10.213000,82.489000,14.283000,0.086000,-0.164000,0.052000,0.000000
11229,1022800.000,-65.827000,7.499000,83.773000,14.454000,0.121000,-0.173000,0.052000,0.000000
11230,1022900.000,-63.820000,4.652000,84.901000,14.610000,0.147000,-0.181000,0.035000,0.000000
11231,1023000.000,-61.602000,1.774000,85.881000,14.804000,0.147000,-0.190000,0.035000,-0.002000
11232,1023100.000,-59.306000,-1.151000,86.744000,14.929000,0.156000,-0.181000,0.026000,0.002000
11233,1023200.000,-56.995000,-4.053000,87.538000,15.045000,0.138000,-0.190000,0.026000,0.000000
11234,1023300.000,-54.769000,-6.908000,88.386000,15.185000,0.138000,-0.164000,0.035000,0.002000
11235,1023400.000,-52.699000,-9.708000,89.374000,15.310000,0.138000,-0.173000,0.035000,0.000000
11236,1023500.000,-50.793000,-12.430000,90.494000,15.481000,0.112000,-0.164000,0.052000,0.002000
11237,1023600.000,-49.049000,-15.075000,91.754000,15.691000,0.086000,-0.156000,0.043000,0.002000
11238,1023700.000,-47.485000,-17.642000,93.107000,15.885000,0.095000,-0.156000,0.069000,0.000000
11239,1023800.000,-45.976000,-20.069000,94.453000,16.150000,0.086000,-0.138000,0.052000,0.000000
11240,1023900.000,-44.474000,-22.403000,95.659000,16.329000,0.078000,-0.138000,0.052000,0.000000
11241,1024000.000,-42.902000,-24.659000,96.538000,16.446000,0.095000,-0.121000,0.017000,0.002000
11242,1024100.000,-41.159000,-26.852000,97.067000,16.492000,0.104000,-0.112000,0.000000,0.000000
11243,1024200.000,-39.143000,-28.991000,97.168000,16.477000,0.121000,-0.104000,-0.026000,0.000000
11244,1024300.000,-36.770000,-31.099000,96.896000,16.469000,0.156000,-0.121000,-0.035000,0.000000
11245,1024400.000,-34.139000,-33.254000,96.211000,16.352000,0.164000,-0.121000,-0.043000,0.000000
11246,1024500.000,-31.276000,-35.487000,95.255000,16.150000,0.173000,-0.130000,-0.069000,0.000000
11247,1024600.000,-28.272000,-37.836000,94.111000,15.878000,0.190000,-0.138000,-0.069000,-0.002000
11248,1024700.000,-25.175000,-40.169000,93.037000,15.714000,0.199000,-0.138000,-0.060000,0.002000
11249,1024800.000,-22.108000,-42.495000,92.081000,15.582000,0.199000,-0.147000,-0.052000,0.000000
11250,1024900.000,-19.206000,-44.844000,91.326000,15.458000,0.181000,-0.138000,-0.043000,0.002000
11251,1025000.000,-16.521000,-47.209000,90.797000,15.349000,0.164000,-0.130000,-0.017000,0.000000
